reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,day_diff,helpful_yes,total_vote,clean_text,sentiment_score,sentiment_label,topic_id,topic_prob,topic_keywords,keywords
A2MPY75L9T5W6U,B007WTAJTO,Kenneth Watkins,"[0, 0]",I used this to take pictures. It works good. I think it works just as good as any other memory card I have ever used.,5.0,it stores your files good,1400112000,2014-05-15,207,0,0,used take pictures works good think works good memory card ever used,0.7003,positive,-1,0.0,"used, take, pictures, works, good","pictures, works, good memory card"
A1OO08IL5RIODE,B007WTAJTO,Kennith Stubbs,"[0, 0]",Fit my needs nicely in my tablet.  No more buffering anything anymore.  And big enough to hold quite a few movies on.,5.0,Good for the price,1373932800,2013-07-16,510,0,0,fit needs nicely tablet buffering anything anymore big enough hold quite movies,0.6597,positive,-1,0.0,"needs, nicely, tablet, buffering, anything","fit needs, anything, quite movies"
A1F9XPCOWDGHQP,B007WTAJTO,kenny,"[0, 0]",love it planty of space for my pictures and videos and more very small and can be use in other items,5.0,SanDick Ulta 32 GB,1363046400,2013-12-03,370,0,0,love planty space pictures videos small use items,0.6369,positive,-1,0.0,"love, planty, space, pictures, videos","planty space pictures, videos, small use items"
A32BCQM410SG46,B007WTAJTO,Kenny,"[0, 0]",This rating is based on multiple years of use of this memory card. Its reliable and easy to use. I would recommend this to anyone looking for a memory card for long term use.,4.0,I like it,1398124800,2014-04-22,230,0,0,rating based multiple years use memory card reliable easy use would recommend anyone looking memory card long term use,0.6597,positive,-1,0.0,"rating, based, multiple, years, memory","rating based multiple years, memory card reliable easy use, anyone, memory card long term use"
A1U8DFH5EF9VFP,B007WTAJTO,"Ken ""saber686""","[0, 0]","This SanDisk Ultra Micro SDHC Memory Card is a great example of how technology has made our live's simpler, better and richer.  No prep necessary; just remove it from the packaging, and plug and play.  I use mine in my Samsung Galaxy Tab 2 7.0 as its external memory to hold all my music, pictures and videos, and it runs flawlessly.  I haven't had a chance to use the adapter yet, although I have devices that take it.  It's a nice addition, one I think should be standard these days with this type of technology.Price was very competitive, the packaging was excellent, and the product arrived sooner than expected.  Overall, I had a great experience with this purchase.  I usually go with the big names for electronics, and it's not let me down yet.  I highly recommend this product.",5.0,Just a Great Product,1368144000,2013-10-05,429,0,0,sandisk ultra micro sdhc memory card great example technology made live simpler better richer prep necessary remove packaging plug play use mine samsung galaxy tab external memory hold music pictures videos runs flawlessly chance use adapter yet although devices take nice addition one think standard days type technology price competitive packaging excellent product arrived sooner expected overall great experience purchase usually big names electronics let yet highly recommend product,0.9829,positive,101,0.5,"price, cost, value","sandisk, ultra micro, memory card great example technology, necessary remove packaging plug play use, mine"
A1L05TFORTW0IK,B007WTAJTO,kensou chris,"[0, 0]","get it $9.9,so worthful.speed is fine , camera  can use it with the adapter. so useful, i love it !",5.0,"great , high speed.",1355702400,2012-12-17,721,0,0,get worthful speed fine camera use adapter useful love,0.836,positive,105,0.5,"speed, performance, fast","worthful speed fine camera use, adapter useful love"
A34KJASZO28P2R,B007WTAJTO,Kent A. Compton,"[0, 0]","I bought this to expand the limited memory of my Dell Venue Pro. I use it to store MP4 videos and MP3 music and streaming/playing both work very well. Even the description explicitly says &#34;Reformat into file system other than exFAT may cause instability&#34; I'd hope to use it to remap my OneDrive (FKA SkyDrive) folder which requires it being reformatted to NTFS.  The warning is correct--between Windows 8.1, the tablet and the SanDisk MicroSDXC the OS became unstable.  Once I'd reformatted and changed OneDrive's location to it I rebooted Windows 8.1 and Windows 8.1 could not detect the card. I reformatted the card back to exFAT and it works as expected.",4.0,Great with exFAT formatting,1394928000,2014-03-16,267,0,0,bought expand limited memory dell venue pro use store videos music streaming playing work well even description explicitly says reformat file system exfat may cause instability hope use remap onedrive fka skydrive folder requires reformatted ntfs warning correct windows tablet sandisk microsdxc became unstable reformatted changed onedrive location rebooted windows windows could detect card reformatted card back exfat works expected,0.3182,positive,-1,0.0,"bought, expand, limited, memory, dell","limited memory dell, pro use store videos, streaming playing work, even description, reformat file system exfat"
A28HXGW0YKEWIX,B007WTAJTO,"Kent Bostock ""Kenterbent""","[0, 0]",My Galaxy s3 (and me) couldn't be happier- good price arrived quickly and what can I say - it does what its supposed to do!,5.0,"Its small, its fast and gave my phone tons of storage...!",1368144000,2013-10-05,429,0,0,galaxy happier good price arrived quickly say supposed,0.743,positive,101,0.5,"price, cost, value",happier good price
A2ALGVQCAWFUXY,B007WTAJTO,kento53140,"[0, 0]","Works perfectly.  Nothing else to say as it's just a memory card and it holds the pictures and videos I put on it.  I would not say anything, but again, you need 20 word minimum.",5.0,Works perfectly,1390089600,2014-01-19,323,0,0,works perfectly nothing else say memory card holds pictures videos put would say anything need word minimum,0.6369,positive,-1,0.0,"works, perfectly, nothing, else, memory","nothing, memory card, pictures videos, anything, word"
A2H89PBGJ4EEVQ,B007WTAJTO,Kent T. Hambrock,"[0, 0]","Does anyone really need this much space? Hard to say, after about 20GBs of pictures and 40GBs of music, I started to wonder myself, if it was really necessary. But then I realized I had forgotten about adding movies! 50GBs of movies later I can definitely say I don't need this card and really just wanted it for the fun of it, but it /is/ nice to have your /entire/ collection of music in your phone, for someone with a bigger collection then me I'm sure this card would be a God-send.",5.0,20GBs of my music is just Daft Punk.,1404345600,2014-03-07,276,0,0,anyone really need much space hard say gbs pictures gbs music started wonder really necessary realized forgotten adding movies gbs movies later definitely say need card really wanted fun nice entire collection music phone someone bigger collection sure card would god send,0.8801,positive,102,0.5,"delivery, shipping, time","anyone, much space, gbs pictures gbs music, movies gbs movies, need card"
A2QRCJFZZQTDYE,B007WTAJTO,Keokikealii,"[0, 0]","I received the SanDisk Ultra 32 GB microSDHC Class 10 UHS-1 Memory Card as estimated by Amazon on time as promised. The card showed a formated size of 29.71 GB in my Samsung Galaxy EK-GC100 camera, which I was very satisfied with. I purchased my camera at the same time which I also received on the same day. I've used the camera and memory card several times since then on setup and getting familiar with both products and am very pleased with the performance of both. Thank you Sandisk and Amazon.com",5.0,SanDisk Ultra 32 GB microSDHC Class 10 UHS-1 Memory Card 30MB/s,1379721600,2013-09-21,443,0,0,received sandisk ultra microsdhc class uhs memory card estimated amazon time promised card showed formated size samsung galaxy camera satisfied purchased camera time also received day used camera memory card several times since setup getting familiar products pleased performance thank sandisk amazon com,0.9022,positive,105,0.5,"speed, performance, fast","sandisk ultra, formated size samsung galaxy camera satisfied purchased camera time, day used camera memory card, setup, familiar products"
ALKLPSHUIKCLT,B007WTAJTO,Kern Baird,"[0, 0]","Decent storage, used on my GoPro Hero Camera. Windows XP doesn't recognise card and infomation. Would definately buy again, if needed.",5.0,Works well but....,1360800000,2013-02-14,662,0,0,decent storage used gopro hero camera windows recognise card infomation would definately buy needed,0.5574,positive,-1,0.0,"decent, storage, used, gopro, hero",decent storage used gopro hero camera windows recognise card infomation
A10EGCJ6RZIUSU,B007WTAJTO,Ketan J. Patel,"[0, 0]","Not much to say here except that this is a decently priced product from a reliable manufacturer, you can't go wrong. I use this for my 1st generation Surface RT; I store movies on here and watch directly off the SD Card, works great!",5.0,Great reilable product,1388361600,2013-12-30,343,0,0,much say except decently priced product reliable manufacturer wrong use generation surface store movies watch directly card works great,0.25,positive,101,0.5,"price, cost, value","decently priced product reliable manufacturer wrong use generation surface store movies, directly card"
A1BINC0TOODHZ5,B007WTAJTO,Kevin Burton,"[1, 1]",I have owned these little card for about a year now. Works as intended. No signs of corruption or data loss. I usually always buy sandisk.,5.0,Sandisk never dissapoints.,1387411200,2013-12-19,354,1,1,owned little card year works intended signs corruption data loss usually always buy sandisk,-0.3182,negative,-1,0.0,"owned, little, card, year, works","intended signs corruption data loss, sandisk"
A2LER41IZ69GUQ,B007WTAJTO,Kevin C. Frith,"[0, 0]","Have had no issues and does what is advertised.  Very handy.  Quite happy. :)I've used it with:  Windows 7, Mac OS X.Formatted as: FAT32 and NTFSVery good card. :)",4.0,Solid memory card,1382140800,2013-10-19,415,0,0,issues advertised handy quite happy used windows mac formatted fat ntfsvery good card,0.7841,positive,-1,0.0,"issues, advertised, handy, quite, happy","issues, quite happy used windows, mac formatted fat ntfsvery good card"
AUMT0X8K4M296,B007WTAJTO,kevin chung,"[0, 0]","Bought this for my Nook HD and it works perfectly without any problems.  I already used about 80% capacity with HD movies, and my Nook HD plays them flawlessly.  Very happy with the product.",5.0,Works as advertised,1389139200,2014-08-01,129,0,0,bought nook works perfectly without problems already used capacity movies nook plays flawlessly happy product,0.9179,positive,-1,0.0,"bought, nook, works, perfectly, without","nook works, problems, capacity movies, nook, flawlessly happy product"
A5O6F75CLOX73,B007WTAJTO,Kevin D. Boutelle,"[0, 0]","Card is perfect for use in GoPro. Write's fast and provides for super fast transfers to the computer. Price for two of these was the same as one 64GB card so the decision was easy. I'd rather have two cards so that I can swap them out, continue to record and have someone else transfer from the other one.",5.0,Perfect for GoPro!,1375833600,2013-07-08,518,0,0,card perfect use gopro write fast provides super fast transfers computer price two one card decision easy rather two cards swap continue record someone else transfer one,0.8885,positive,101,0.5,"price, cost, value","super fast transfers computer price, two one card decision, rather two cards, record, someone"
A1MYX6BVSUNE5Q,B007WTAJTO,Kevin,"[0, 0]",I just received this micro sd card. Everything works so far. I purchased 2 for my Galaxy s5 and my tablet. So far so go.,4.0,SanDisk Ultra 64 GB,1398297600,2014-04-24,228,0,0,received micro card everything works far purchased galaxy tablet far,0.0,neutral,-1,0.0,"received, micro, card, everything, works","micro card everything, far purchased galaxy tablet"
AUFO5GFCYNRD5,B007WTAJTO,Kevin H.,"[0, 0]","The card works as expected. As long as I don't loose my data prematurely this will get 5 stars.  Overall, recommended.",5.0,works...,1393718400,2014-02-03,308,0,0,card works expected long loose data prematurely get stars overall recommended,-0.128,negative,-1,0.0,"card, works, expected, long, loose","card works, long loose data, stars"
A1NPKIPLSGG051,B007WTAJTO,Kevin Lively,"[0, 0]",Bought this for my Hero3. It came with a 16GB card. You will get about 1.5 hrs of video on this card. Great price!,5.0,Great size for Hero3,1367193600,2013-04-29,588,0,0,bought hero came card get hrs video card great price,0.8271,positive,101,0.5,"price, cost, value","hero, hrs video card great price"
A2AOE5LEGFW5UZ,B007WTAJTO,Kevin Lopes,"[0, 0]","WOW. Transfer speeds on this MicroSD were phenomenal. I was using it on a Galaxy S2, and transferring everything from music to movies from the phone to my computer were fast. I mean a song per blink fast. The acronyms are getting a little crazy now (SD = Secure Digital, SDHC = Secure Digital High Capacity) and the 1 on the lower left means Ultra High Speed 1. Even I don't know what that means yet, but this thing is F-A-S-T.",5.0,"Best price, best speeds (when I bought it)",1378684800,2013-09-09,455,0,0,wow transfer speeds microsd phenomenal using galaxy transferring everything music movies phone computer fast mean song per blink fast acronyms getting little crazy secure digital sdhc secure digital high capacity lower left means ultra high speed even know means yet thing,0.6142,positive,105,0.5,"speed, performance, fast","wow transfer speeds microsd, galaxy, everything music, phone computer fast mean song, blink fast acronyms"
A2LNVVL2EJ057F,B007WTAJTO,"Kevin Miguel ""Runs with scissors""","[1, 1]","Whenever I get these cards, the first thing I do is connect it to my Windows 7 or 8 computers, and run this program to format it to FAT32.  Here's the link to the free program:[...]Many phones, cameras and tablets, need the card to be in FAT32 format, and sadly, it's not an option in Windows these days.  You can select NTFS or exFAT, but no option for FAT32 when it comes to this card.Using that program, you can format the card, then load it with whatever music or videos, and the card will work fine in your device.The 4 cards I have have never failed me in the past year, recommended :)",5.0,"Have 4 of these in all my Samsung phones and tablets, FAT32 formatted",1372464000,2013-06-29,527,1,1,whenever get cards first thing connect windows computers run program format fat link free program many phones cameras tablets need card fat format sadly option windows days select ntfs exfat option fat comes card using program format card load whatever music videos card work fine device cards never failed past year recommended,0.7005,positive,-1,0.0,"whenever, cards, first, thing, connect","cards first thing, windows computers, program format fat link free program, many phones, tablets"
A245847KYYDMSN,B007WTAJTO,"kevin ""Old HP Guy""","[0, 0]",It has worked perfectly for last few weeks. I am using it in a Garmin dash cam system. It has replaced the original 4Gig chip originally supplied with the unit. I have been using Sandisk chips for over ten years with absolutely no issues. This is top of the food chain for SD micro chips.,5.0,Bought this to replace 4Gig chip in my new Garmen dash cam,1401667200,2014-02-06,305,0,0,worked perfectly last weeks using garmin dash cam system replaced original gig chip originally supplied unit using sandisk chips ten years absolutely issues top food chain micro chips,0.8214,positive,-1,0.0,"worked, perfectly, last, weeks, using","garmin dash cam system, original gig chip originally supplied unit, sandisk chips, top food chain micro chips"
AQRQ9XF4Q3QQ0,B007WTAJTO,Kevin Speidel,"[0, 0]",This is the third sd card I've bought. All have performed outstanding. Great for use in my cellphone and tablet.I definitely recommend this card.,5.0,Excellent Card!,1392681600,2014-02-18,293,0,0,third card bought performed outstanding great use cellphone tablet definitely recommend card,0.9231,positive,-1,0.0,"third, card, bought, performed, outstanding","third card, performed outstanding great use cellphone tablet, card"
A12AA88TJQQCP7,B007WTAJTO,Kevin Trimble,"[0, 0]","No problems.  I enjoy the added space for movies. Not sure what else to say about it.  If you need the GBs, get it!",5.0,Works like it should,1363392000,2013-03-16,632,0,0,problems enjoy added space movies sure else say need gbs get,0.4215,positive,-1,0.0,"problems, enjoy, added, space, movies","problems, added space movies, gbs"
A1C8IA8AIREM88,B007WTAJTO,Kffnbrgr,"[0, 0]",And works great. Slipped the card in place and with a small snap I was ready to go. My experience was very satisfied.,5.0,Great Price,1398124800,2014-04-22,230,0,0,works great slipped card place small snap ready experience satisfied,0.8555,positive,-1,0.0,"works, great, slipped, card, place",great slipped card place small snap ready experience
AADUG1YWB25WG,B007WTAJTO,K. Fifield,"[1, 1]","These work great with Samsung S3 and Note 10.1. Ipads and Iphones got nothing on this, those users are amazed when they see all the parts manuals and technical documents and pictures I have at my fingertips (I have over 30gb of documentation and pdfs and pictures), all without some &#34;cloud&#34; that sucks your data especially when traveling out of the country, and with 32gb device memory still more than half free.",5.0,No device should be without one of these,1398729600,2014-04-29,223,1,1,work great samsung note ipads iphones got nothing users amazed see parts manuals technical documents pictures fingertips documentation pdfs pictures without cloud sucks data especially traveling country device memory still half free,0.7834,positive,-1,0.0,"work, great, samsung, note, ipads","great samsung note, iphones, nothing, users, technical documents"
AIATBRWAEKYST,B007WTAJTO,"K. Gross ""S.F. Magician""","[0, 0]","Card has failed several times in the phone I installed it in. I purchased it for the phone where it has resided for a month. In that time, it has required reformatting three times which makes its utility useless as a storage device.",1.0,Constantly requires reformatting therefore useless,1369008000,2013-05-20,567,0,0,card failed several times phone installed purchased phone resided month time required reformatting three times makes utility useless storage device,-0.7269,negative,-1,0.0,"card, failed, several, times, phone","card, several times phone installed purchased phone, three times, utility useless storage device"
A2E8M13C6BWPCQ,B007WTAJTO,Khalid,"[0, 0]","This microSD is helping me alot for my Samsung Galaxy Note. If you are storing lots of music, photos, and videos for your phone and looking for high speeds rate of reading, then this the wise choice to buy.",5.0,Fast and a lot of storage capacity,1355702400,2012-12-17,721,0,0,microsd helping alot samsung galaxy note storing lots music photos videos phone looking high speeds rate reading wise choice buy,0.6486,positive,103,0.5,"support, service, help","microsd helping alot samsung galaxy note, lots music, videos, looking high speeds rate, wise choice"
A1UTKWU3XZWSD4,B007WTAJTO,K. Hayes,"[0, 0]","Got this for my Galaxy S3 after getting it's bigger brother for my new camera. needed the extra space for all my media(music, photos, video) and as usual, Sandisk delivers. Very very satisfied.",5.0,another one,1357257600,2013-04-01,616,0,0,got galaxy getting bigger brother new camera needed extra space media music photos video usual sandisk delivers satisfied,0.4215,positive,-1,0.0,"galaxy, getting, bigger, brother, camera","bigger brother, new camera, extra space media music, photos, usual sandisk delivers"
A2W7KDU0I8JNU,B007WTAJTO,k,"[0, 0]","I was a little disappointed since it came without a box. So, where do I leave the adapter while the card is in the camera?",3.0,Comes without a box.,1360972800,2013-02-16,660,0,0,little disappointed since came without box leave adapter card camera,-0.3937,negative,-1,0.0,"little, disappointed, since, came, without",box leave adapter card camera
AIXMKPW78DAN8,B007WTAJTO,kh,"[0, 0]",It's a memory card. What else is there to say. This is a Class 10 so it reads and writes files very quickly.,4.0,works ok,1368921600,2013-05-19,568,0,0,memory card else say class reads writes files quickly,0.0,neutral,-1,0.0,"memory, card, else, class, reads","memory card, class reads, files"
A2Q6FB4AZX7FY1,B007WTAJTO,K. Hollingsworth,"[0, 0]","Works flawlessly, never had any problems with it and I've moved data on and off of it constantly.",5.0,"Great, reliable memory.",1404950400,2014-10-07,62,0,0,works flawlessly never problems moved data constantly,0.4692,positive,-1,0.0,"works, flawlessly, never, problems, moved",moved data
A3LP42GW4T7Z0W,B007WTAJTO,KIBILL,"[0, 0]",I have several of these microSD cards I found that it's easier to have one for each camera that I have and with the price of these cards you can go wrong.. I have a total of 10 and not one of them has failed!,5.0,Can't beat the price..,1401235200,2014-05-28,194,0,0,several microsd cards found easier one camera price cards wrong total one failed,-0.5965,negative,101,0.5,"price, cost, value","several microsd cards, easier one camera price cards, wrong total one"
A3COAS8F6BNJDX,B007WTAJTO,Kichwa,"[0, 0]","It is a good match for the Sansung ATIV.  I don't know that I have used it yet but, it's in there.",4.0,It works for me.,1375056000,2013-07-29,497,0,0,good match sansung ativ know used yet,0.4404,positive,-1,0.0,"good, match, sansung, ativ, know",good match sansung ativ
A3GAEVQR5F9Q9J,B007WTAJTO,Kiendawtcom,"[0, 0]","I don't like Micro SD cards, but it's a necessary evil to save space on the GoPro Hero 3+. I find that they are too easy to misplace and it's annoying having to keep the empty shell around when I need to transfer the data to my computer via the SD slot. That said, the Class 10 speed is nice and I haven't had any real world data rate problems when shooting GoPro footage even at the higher frame rates and resolution.",5.0,I Hate MicroSD. But GoPro Doesn't. This Works.,1404345600,2014-03-07,276,0,0,like micro cards necessary evil save space gopro hero find easy misplace annoying keep empty shell around need transfer data computer via slot said class speed nice real world data rate problems shooting gopro footage even higher frame rates resolution,0.5267,positive,105,0.5,"speed, performance, fast","micro cards, necessary evil save space gopro hero, empty shell, need transfer data computer, slot"
AC13PYUU7CXRA,B007WTAJTO,Kiko83,"[0, 0]",This SanDisk brand is one of the most accurate and secure for SD memory cards. I recommend it for sure.,5.0,OK,1377216000,2013-08-23,472,0,0,sandisk brand one accurate secure memory cards recommend sure,0.7351,positive,-1,0.0,"sandisk, brand, accurate, secure, memory",one accurate secure memory cards
A3PGE0N774CEXW,B007WTAJTO,Kim,"[0, 0]","There really isn't much to say about this card other than it's been very reliable and handles HD video from my GoPro Hero 3 very well and without a glitch.I'm not offering any benchmarks or other measurements of speed in comparison to other Class 10 MicroSD cards. All I can tell you is that this card has yet to fail me and I am a longtime video professional who works in a commercial/advertising/marketing environment, so I need things to be reliable for all of my clients.Recording and transferring video from device to computer is a snap and I've had no issues with it since I began using it.",5.0,Works great in my GoPro Hero 3,1371945600,2013-06-23,533,0,0,really much say card reliable handles video gopro hero well without glitch offering benchmarks measurements speed comparison class microsd cards tell card yet fail longtime video professional works commercial advertising marketing environment need things reliable clients recording transferring video device computer snap issues since began using,0.296,positive,105,0.5,"speed, performance, fast","card reliable handles video gopro hero, glitch offering benchmarks measurements, comparison class microsd cards, card, longtime video professional works commercial advertising marketing environment"
A2DDTHUPCXB6Y,B007WTAJTO,Kim Wiggins,"[0, 0]","For the price, this is the bast for android phone, very fast and holds alot of stuff on it.I would recomend this for phone or for camera",5.0,Sandisk,1389571200,2014-01-13,329,0,0,price bast android phone fast holds alot stuff would recomend phone camera,0.0,neutral,101,0.5,"price, cost, value","price bast android phone fast, alot stuff, phone camera"
AS3RORFY35F9E,B007WTAJTO,Kim Williams,"[0, 0]",I bought this card for my Samsung Galaxy phone. I have mounted the card and my apps are using it but I can't seem to get my photos to store there. It works just fine and gives me the added storage capacity I want I now need to figure out how to use it. This brand is really the only brand I would consider buying.,5.0,memory card,1372464000,2013-06-29,527,0,0,bought card samsung galaxy phone mounted card apps using seem get photos store works fine gives added storage capacity want need figure use brand really brand would consider buying,0.2732,positive,-1,0.0,"bought, card, samsung, galaxy, phone","card samsung galaxy phone mounted card apps, photos store, added storage capacity, need figure, brand"
A3DOEJL59L3SPA,B007WTAJTO,Kindle Customer,"[0, 0]",Have used this same SD card in me Galaxy S3 for the whole time I had it then put it in my S4 when I got that and have had no issues.  Has been fast and reliable and I have gotten what I paid for that's for sure.,5.0,Love it,1384992000,2013-11-21,382,0,0,used card galaxy whole time put got issues fast reliable gotten paid sure,0.3182,positive,105,0.5,"speed, performance, fast","used card galaxy, issues, fast reliable gotten"
A1Y6RTMK10TWWF,B007WTAJTO,kinematic,"[6, 7]","did not work when first inserted into my samsung galaxy tab 2 10.1 with ICS. put it in my samsung galaxy sII phone which recognized it and formatted it. then placed it back in my tablet and 57GB are available. should note that my phone was not running ICS at the time, that was yesterday and now it has ICS on it. So not sure if that matters but it does work and i now have a 64GB micro SD card that works in my tablet and pc and phone. so much for the 32GB limit.Enjoy!",5.0,Works in Samsung Galaxy Tab 2 10.1 after formatting w/phone,1347062400,2012-08-09,851,6,7,work first inserted samsung galaxy tab ics put samsung galaxy sii phone recognized formatted placed back tablet available note phone running ics time yesterday ics sure matters work micro card works tablet phone much limit enjoy,0.6808,positive,-1,0.0,"work, first, inserted, samsung, galaxy","work, samsung galaxy tab ics, samsung, sure matters, tablet phone"
A12FEQHI898W1T,B007WTAJTO,KINGERZ,"[0, 0]",Super fast and quick read/write which i'm using for my GoPro and Surface Pro.,5.0,Five Stars,1405036800,2014-11-07,31,0,0,super fast quick read write using gopro surface pro,0.5994,positive,105,0.5,"speed, performance, fast","super fast quick read write, gopro surface"
A2Z20G52ZTG3TG,B007WTAJTO,KingNigel,"[0, 0]","Ok, this is how I transferred the files on my old microSD card to this one.1. Turn off device and remove old microSD card2. Put old microSD card in adapter and put into laptop (SD card can be found in &#34;My Computer:).3. Copy all the files and paste onto laptop in &#34;My documents&#34;4. Remove old microSD card and insert new microSD card into laptop.5.Copy files in &#34;My documents&#34; and paste them directly to new microSD.6. Put new microSD in the device and turn device on. Enjoy the space!-Quick note: The actual space on this card is roughly 29.7 GB due to some formatting and files already on the card. Hope this helps.",5.0,Love the space,1355961600,2012-12-20,718,0,0,transferred files old microsd card one turn device remove old microsd card put old microsd card adapter put laptop card found computer copy files paste onto laptop documents remove old microsd card insert new microsd card laptop copy files documents paste directly new microsd put new microsd device turn device enjoy space quick note actual space card roughly due formatting files already card hope helps,0.8271,positive,103,0.5,"support, service, help","transferred files old microsd card, old microsd card, old microsd card adapter, laptop card, computer copy files"
AFXELZCMVXMV6,B007WTAJTO,KingQuadder,"[0, 0]","Works great.  Use it in my Galaxy Note 3 to store music, files, etc.  The adapter is handy for transferring files from PC to card without using a USB cable and going through the phone - seems to go faster.  Still can't believe they can cram 64 GB (shows up as just under 60 on the phone, by the way) on something the size of a fingernail.",5.0,Memories...,1388361600,2013-12-30,343,0,0,works great use galaxy note store music files etc adapter handy transferring files card without using usb cable going phone seems faster still believe cram shows phone way something size fingernail,0.6249,positive,105,0.5,"speed, performance, fast","great use galaxy note store music files, etc adapter handy transferring files card, usb cable, going phone, cram"
A1ZGZO1GPP2WRY,B007WTAJTO,"K. Ingram ""spiffykyle""","[0, 0]","Popped this into my Samsung Galaxy S4 right out of the box. No issues whatsoever. Have saved music, movies, photos, etc, with no issue. The adapter works in my computer and printer.",5.0,Works as advertised,1371772800,2013-06-21,535,0,0,popped samsung galaxy right box issues whatsoever saved music movies photos etc issue adapter works computer printer,0.4215,positive,-1,0.0,"popped, samsung, galaxy, right, issues","samsung, right box issues, music movies photos, adapter works computer printer"
A39S2L4J4ICRUZ,B007WTAJTO,Kirk,"[0, 0]","Well i got it for my go pro hero 3. the hero 3 takes this instead of regular sd cards, it seems to be working fine and its the same type that go pro sells of of their site for the hero 3.",5.0,Got it for my Go Pro hero 3,1371600000,2013-06-19,537,0,0,well got pro hero hero takes instead regular cards seems working fine type pro sells site hero,0.9287,positive,-1,0.0,"well, hero, hero, takes, instead","pro hero hero, regular cards, fine type pro sells site hero"
A2M4BJK1LPB2OW,B007WTAJTO,Kit Cat,"[0, 0]","Just received this today. Removed it from the packaging and inserted it into my Samsung Galaxy S3 (Verizon) and powered the unit back up and the storage was available. No formatting required. Worked the first time out. Settings showed 29.71GB of total space (32GB version) and 29.71GB of free space. I like the fact that a SD adapter came with it. Should I ever need to insert the card into my laptop it will come in handy. (yes I can plug my phone directly to my laptop but if I ever swap this 32GB card out of my phone and replace it with a 64GB version, I can use this 32GB version via the adapter for other purposes.)",5.0,ready for use on the Galaxy S3,1353888000,2012-11-26,742,0,0,received today removed packaging inserted samsung galaxy verizon powered unit back storage available formatting required worked first time settings showed total space version free space like fact adapter came ever need insert card laptop come handy yes plug phone directly laptop ever swap card phone replace version use version via adapter purposes,0.83,positive,100,0.5,"battery, life, power","today removed packaging, samsung galaxy verizon powered unit, back storage available formatting, first time settings, total space version free space"
A23XU25A8473RI,B007WTAJTO,KitchenBrews,"[0, 0]","Exactly what you're hoping for in a micro-SD card. Tons of space and super fast. And YES--local storage is absolutely necessary for media storage! Tunes, videos, even pictures....back them up on the cloud, but keep a copy/copies local!",5.0,"Reliable, Fast",1388448000,2013-12-31,342,0,0,exactly hoping micro card tons space super fast yes local storage absolutely necessary media storage tunes videos even pictures back cloud keep copy copies local,0.8555,positive,105,0.5,"speed, performance, fast","micro, local storage, absolutely necessary media storage tunes videos, cloud, copy copies"
A1BNT5Y6ZJRB7V,B007WTAJTO,kitchen witch,"[0, 0]","THis is GREAT for my tablet, OMG I have SO MUCH STUFF on storage that it would take me forever to read, listen, and watch it all. Very nice. Very nice indeed.",5.0,"Go AHEAD, YOU WANT THIS",1359504000,2013-01-30,677,0,0,great tablet omg much stuff storage would take forever read listen watch nice nice indeed,0.8658,positive,-1,0.0,"great, tablet, much, stuff, storage",great tablet omg much stuff storage
A3FJE1JPA27CFR,B007WTAJTO,Kitt Schilke,"[0, 0]",It went into my phone and stores my pictures well.  I just take it out and plug it into my laptop and transfer pictures.,5.0,Worked Well In My Phone,1395273600,2014-03-20,263,0,0,went phone stores pictures well take plug laptop transfer pictures,0.2732,positive,-1,0.0,"went, phone, stores, pictures, well","phone stores pictures, laptop transfer pictures"
A2CBE8J2CL76X7,B007WTAJTO,Kjeep,"[0, 0]",WE use these in our phones to carry our favorite tunes or take lots of pictures.  They are excellent quality.,5.0,San Disk quality,1376611200,2013-08-16,479,0,0,use phones carry favorite tunes take lots pictures excellent quality,0.7717,positive,104,0.5,"quality, durability, build","phones, favorite tunes, lots pictures, excellent quality"
A2BW2AE4FVJ0SL,B007WTAJTO,K. Jewell,"[0, 0]","And this isn't an add for an apartment.  More room than I need, but I am bit OCD and tidy up my texts, emails, and picture often.  I think most woman might need a Terabyte Micro-SD card?  LOL, J/K ladies!!!",5.0,HUGE ROOM FOR STORAGE AVAIBLE,1367884800,2013-07-05,521,0,0,add apartment room need bit ocd tidy texts emails picture often think woman might need terabyte micro card lol ladies,0.4215,positive,-1,0.0,"apartment, room, need, tidy, texts","apartment room, tidy texts emails, picture, woman, terabyte micro card lol ladies"
A28UTBP2MDT2Q0,B007WTAJTO,kj,"[0, 0]","I connected it to my galaxy S4, but every now and then (once or twice a week) it will eject from my phone and the phone will need to re read the card. It's not a big issue, but when it happens you may need to wait like 4 min for your files.It happens a lot less now that i dont use the powersaving funtion. Something about the powersaving on the phone seems to not deliver enough power to the card.",3.0,Works For the Most part,1388188800,2013-12-28,345,0,0,connected galaxy every twice week eject phone phone need read card big issue happens may need wait like min files happens lot less dont use powersaving funtion something powersaving phone seems deliver enough power card,0.3612,positive,100,0.5,"battery, life, power","connected galaxy, every twice week eject phone phone need read card big issue, min files, powersaving funtion something, phone"
